"Order ID","Flavor","Category","$ Sales","Date Ordered","Date Delivered","Distribution Center","New Customer?","Service Satisfaction Rating","Product Satisfaction Rating",""
"102029","Grape","Smoothies","245.51","4/13/2020","4/15/2020","NM","No","3","",""
"102087","Carrot","Juices","1411.50","4/16/2020","4/18/2020","RI","No","2","",""
"102951","Pear","Juices","758.59","6/14/2020","6/16/2020","ID","No","","5",""
"103006","Tomato","Juices","538.87","6/17/2020","6/19/2020","NM","No","","5",""
"103070","Pear","Smoothies","1840.69","6/21/2020","6/23/2020","ID","No","","5",""
"98864","Grape","Juices","845.70","8/30/2019","9/3/2019","NM","No","3","",""
"98864","Orange","Smoothies","1480.20","8/30/2019","9/3/2019","NM","No","3","",""
"92211","Orange","Juices","1113.29","1/6/2018","1/9/2018","ID","No","2","1",""
"102261","Tomato","Juices","196.28","4/29/2020","5/1/2020","ND","No","4","",""
"103202","Tomato","Juices","1293.56","6/27/2020","6/29/2020","ID","No","","3",""
"98872","Celery","Smoothies","680.36","8/31/2019","9/4/2019","ID","No","2","3",""
"92468","Orange","Juices","1218.79","2/6/2018","2/9/2018","NE","No","3","",""
"98872","Cucumber","Juices","707.99","8/31/2019","9/4/2019","ID","No","2","2",""
"98873","Pear","Juices","1432.49","8/31/2019","9/4/2019","ID","Yes","2","",""
"102298","Pear","Smoothies","288.73","5/2/2020","5/4/2020","ID","No","1","",""
"98877","Tomato","Smoothies","800.85","8/31/2019","9/4/2019","NE","No","2","4",""
"98877","Apple","Juices","674.65","8/31/2019","9/4/2019","NE","No","2","",""
"102324","Cucumber","Juices","1137.76","5/3/2020","5/5/2020","ID","No","5","",""
"98877","Orange","Juices","558.67","8/31/2019","9/4/2019","NE","No","","2",""
"102324","Celery","Smoothies","472.15","5/3/2020","5/5/2020","ID","No","5","",""
"102325","Grape","Smoothies","401.20","5/3/2020","5/5/2020","MS","No","","",""
"98879","Grape","Smoothies","265.36","8/31/2019","9/4/2019","WV","No","2","5",""
"98879","Pear","Smoothies","677.14","8/31/2019","9/4/2019","WV","No","2","",""
"98881","Beet","Smoothies","446.78","9/1/2019","9/5/2019","ID","Yes","1","",""
"98881","Apple","Juices","1895.82","9/1/2019","9/5/2019","ID","Yes","","",""
"102329","Celery","Juices","1492.37","5/3/2020","5/5/2020","RI","No","5","",""
"98885","Beet","Juices","1779.28","9/1/2019","9/5/2019","ND","No","1","",""
"98886","Celery","Smoothies","152.61","9/1/2019","9/5/2019","ND","No","1","2",""
"98886","Pear","Smoothies","206.17","9/1/2019","9/5/2019","ND","No","3","2",""
"98886","Pear","Juices","214.18","9/1/2019","9/5/2019","ND","No","3","5",""
"102330","Apple","Juices","118.31","5/3/2020","5/5/2020","RI","No","5","",""
"98902","Grape","Smoothies","387.10","9/2/2019","9/6/2019","ID","No","4","3",""
"102334","Apple","Juices","24.31","5/4/2020","5/6/2020","ID","Yes","","",""
"102362","Celery","Juices","21.55","5/4/2020","5/6/2020","NM","No","1","",""
"102383","Carrot","Juices","373.77","5/5/2020","5/7/2020","MS","No","","",""
"93232","Orange","Juices","752.31","4/20/2018","4/23/2018","ND","No","3","",""
"98941","Cucumber","Juices","204.98","9/4/2019","9/8/2019","ND","No","4","5",""
"98941","Apple","Smoothies","1436.41","9/4/2019","9/8/2019","ND","No","2","",""
"98946","Tomato","Juices","13.38","9/4/2019","9/8/2019","NM","No","4","1",""
"102394","Beet","Juices","818.58","5/5/2020","5/7/2020","NE","No","5","",""
"98949","Orange","Smoothies","12.58","9/4/2019","9/8/2019","NM","No","4","5",""
"98950","Cucumber","Juices","143.45","9/4/2019","9/8/2019","NM","Yes","4","5",""
"98951","Carrot","Smoothies","1102.75","9/4/2019","9/8/2019","RI","No","4","2",""
"93302","Orange","Juices","664.63","4/25/2018","4/28/2018","WV","No","5","5",""
"98954","Grape","Juices","939.26","9/4/2019","9/8/2019","WV","No","4","",""
"94125","Orange","Juices","889.55","7/18/2018","7/21/2018","NE","No","3","2",""
"98955","Carrot","Smoothies","319.70","9/4/2019","9/8/2019","WV","No","4","2",""
"103211","Cucumber","Smoothies","61.33","6/27/2020","6/29/2020","ND","No","","4",""
"102431","Carrot","Juices","445.85","5/7/2020","5/9/2020","ND","No","1","",""
"98964","Orange","Smoothies","301.17","9/5/2019","9/9/2019","NE","No","","5",""
"103212","Celery","Smoothies","254.25","6/27/2020","6/29/2020","ND","No","","3",""
"98970","Apple","Juices","961.59","9/5/2019","9/9/2019","WV","No","","",""
"103213","Carrot","Smoothies","333.28","6/27/2020","6/29/2020","NE","No","","4",""
"98982","Pear","Smoothies","459.74","9/7/2019","9/11/2019","ID","Yes","2","4",""
"98983","Orange","Smoothies","687.81","9/7/2019","9/11/2019","ID","No","","",""
"98983","Grape","Juices","1717.01","9/7/2019","9/11/2019","ID","No","2","",""
"94168","Orange","Juices","519.65","7/22/2018","7/25/2018","RI","No","4","",""
"98984","Carrot","Juices","1584.43","9/7/2019","9/11/2019","MS","Yes","","5",""
"98984","Carrot","Smoothies","973.53","9/7/2019","9/11/2019","MS","Yes","2","",""
"98986","Pear","Juices","1417.56","9/7/2019","9/11/2019","ND","No","2","",""
"98993","Apple","Juices","1807.41","9/7/2019","9/11/2019","WV","No","","",""
"98993","Pear","Smoothies","1494.57","9/7/2019","9/11/2019","WV","No","2","",""
"102450","Carrot","Juices","270.57","5/7/2020","5/9/2020","WV","No","1","",""
"98995","Apple","Smoothies","1295.23","9/8/2019","9/12/2019","ID","No","5","",""
"102452","Grape","Smoothies","145.58","5/8/2020","5/10/2020","ID","No","2","",""
"99004","Carrot","Juices","303.58","9/8/2019","9/12/2019","NM","No","5","",""
"99004","Tomato","Smoothies","1438.18","9/8/2019","9/12/2019","NM","No","5","",""
"99007","Beet","Juices","788.30","9/9/2019","9/13/2019","ID","No","4","",""
"102460","Celery","Smoothies","1523.79","5/8/2020","5/10/2020","RI","No","2","",""
"99009","Orange","Smoothies","705.30","9/9/2019","9/13/2019","ID","Yes","4","5",""
"102502","Grape","Juices","1377.05","5/11/2020","5/13/2020","WV","No","1","",""
"99012","Orange","Smoothies","1300.51","9/9/2019","9/13/2019","NE","No","4","2",""
"99013","Carrot","Juices","13.63","9/9/2019","9/13/2019","NM","No","4","3",""
"102509","Carrot","Juices","618.99","5/13/2020","5/15/2020","ID","Yes","5","",""
"99016","Carrot","Juices","150.11","9/10/2019","9/14/2019","ID","No","2","2",""
"95236","Orange","Juices","1349.57","11/11/2018","11/14/2018","RI","No","4","",""
"103213","Grape","Juices","697.06","6/27/2020","6/29/2020","NE","No","","4",""
"99022","Orange","Juices","1443.17","9/11/2019","9/15/2019","MS","No","","",""
"95389","Orange","Juices","474.83","11/29/2018","12/2/2018","WV","Yes","2","",""
"99022","Apple","Juices","1903.28","9/11/2019","9/15/2019","MS","No","2","",""
"95531","Orange","Juices","1358.64","12/11/2018","12/14/2018","NM","Yes","1","",""
"99024","Beet","Smoothies","633.67","9/11/2019","9/15/2019","NE","No","2","5",""
"99025","Orange","Smoothies","1537.09","9/11/2019","9/15/2019","NM","No","","2",""
"99027","Grape","Smoothies","1918.36","9/11/2019","9/15/2019","RI","No","2","2",""
"99027","Orange","Smoothies","1149.58","9/11/2019","9/15/2019","RI","No","2","1",""
"99052","Celery","Juices","419.91","9/14/2019","9/18/2019","ND","Yes","3","",""
"99052","Orange","Juices","1599.10","9/14/2019","9/18/2019","ND","Yes","","4",""
"99052","Apple","Juices","74.63","9/14/2019","9/18/2019","ND","Yes","2","4",""
"102542","Celery","Juices","229.32","5/14/2020","5/16/2020","WV","No","5","",""
"99052","Apple","Juices","30.90","9/14/2019","9/18/2019","ND","Yes","2","5",""
"99052","Carrot","Juices","179.33","9/14/2019","9/18/2019","ND","Yes","4","4",""
"99063","Cucumber","Juices","522.69","9/15/2019","9/19/2019","ID","No","1","",""
"99063","Grape","Juices","124.06","9/15/2019","9/19/2019","ID","No","1","3",""
"96326","Orange","Juices","1004.60","2/11/2019","2/14/2019","NM","No","1","",""
"99064","Pear","Juices","1658.01","9/15/2019","9/19/2019","MS","No","1","",""
"99064","Orange","Smoothies","1782.18","9/15/2019","9/19/2019","MS","No","","5",""
"99065","Tomato","Juices","680.04","9/15/2019","9/19/2019","ND","No","1","",""
"99067","Pear","Smoothies","896.52","9/15/2019","9/19/2019","RI","Yes","1","5",""
"99068","Cucumber","Smoothies","76.25","9/15/2019","9/19/2019","WV","No","5","5",""
"99069","Carrot","Juices","481.03","9/15/2019","9/19/2019","WV","Yes","5","2",""
"102545","Cucumber","Juices","138.39","5/15/2020","5/17/2020","MS","No","5","",""
"99083","Beet","Juices","140.89","9/17/2019","9/21/2019","ID","Yes","2","5",""
"99084","Pear","Juices","155.97","9/17/2019","9/21/2019","ID","No","5","5",""
"99084","Carrot","Juices","1695.60","9/17/2019","9/21/2019","ID","No","5","",""
"99085","Beet","Smoothies","1292.19","9/17/2019","9/21/2019","ND","No","2","",""
"96437","Orange","Juices","1295.60","2/22/2019","2/25/2019","NM","No","3","4",""
"99090","Cucumber","Juices","711.03","9/17/2019","9/21/2019","WV","No","3","1",""
"102600","Apple","Juices","918.93","5/19/2020","5/21/2020","ID","No","1","",""
"99106","Tomato","Smoothies","1422.21","9/18/2019","9/22/2019","NM","Yes","1","",""
"102602","Apple","Juices","440.87","5/19/2020","5/21/2020","MS","No","","",""
"102624","Apple","Juices","430.34","5/19/2020","5/21/2020","RI","No","5","",""
"102737","Cucumber","Smoothies","15.03","5/27/2020","5/29/2020","MS","No","2","",""
"102741","Apple","Smoothies","136.99","5/27/2020","5/29/2020","NE","No","2","",""
"102768","Pear","Juices","72.67","5/30/2020","6/1/2020","ND","No","5","",""
"99136","Grape","Smoothies","216.34","9/21/2019","9/25/2019","ID","No","1","3",""
"102773","Pear","Smoothies","936.60","5/31/2020","6/2/2020","MS","No","","",""
"99139","Cucumber","Smoothies","770.24","9/21/2019","9/25/2019","ND","No","2","5",""
"99142","Pear","Smoothies","1106.71","9/21/2019","9/25/2019","NE","No","2","",""
"99142","Carrot","Smoothies","1347.27","9/21/2019","9/25/2019","NE","No","2","",""
"99148","Grape","Smoothies","1794.22","9/21/2019","9/25/2019","WV","No","2","",""
"99148","Pear","Smoothies","895.25","9/21/2019","9/25/2019","WV","No","4","",""
"99153","Celery","Smoothies","1124.28","9/22/2019","9/26/2019","MS","No","","5",""
"99154","Cucumber","Smoothies","103.42","9/22/2019","9/26/2019","MS","No","1","3",""
"96966","Orange","Juices","1435.32","4/8/2019","4/11/2019","MS","Yes","5","",""
"99157","Orange","Smoothies","1819.51","9/22/2019","9/26/2019","NE","Yes","5","",""
"99159","Carrot","Juices","1857.45","9/22/2019","9/26/2019","NM","Yes","1","",""
"102805","Pear","Smoothies","558.17","6/2/2020","6/4/2020","WV","No","2","",""
"99177","Carrot","Juices","407.62","9/23/2019","9/27/2019","WV","No","3","",""
"99177","Orange","Smoothies","1957.03","9/23/2019","9/27/2019","WV","No","","",""
"99177","Apple","Juices","1363.53","9/23/2019","9/27/2019","WV","No","5","1",""
"102924","Carrot","Juices","1125.67","6/11/2020","6/13/2020","NE","No","4","",""
"99179","Apple","Juices","102.89","9/24/2019","9/28/2019","ID","No","3","4",""
"99181","Orange","Smoothies","1577.76","9/24/2019","9/28/2019","MS","Yes","3","",""
"99181","Pear","Smoothies","447.67","9/24/2019","9/28/2019","MS","Yes","3","",""
"99185","Carrot","Juices","342.40","9/24/2019","9/28/2019","NE","No","3","5",""
"99195","Cucumber","Smoothies","424.20","9/26/2019","9/30/2019","ID","No","4","4",""
"102935","Pear","Juices","706.43","6/12/2020","6/14/2020","MS","No","5","",""
"99197","Grape","Juices","1430.96","9/26/2019","9/30/2019","MS","No","","",""
"99198","Pear","Juices","538.29","9/26/2019","9/30/2019","ND","Yes","2","2",""
"99199","Tomato","Smoothies","940.19","9/26/2019","9/30/2019","NE","No","2","",""
"99199","Apple","Juices","1110.63","9/26/2019","9/30/2019","NE","No","2","",""
"102973","Cucumber","Smoothies","1571.31","6/15/2020","6/17/2020","RI","Yes","1","",""
"97120","Orange","Juices","1916.28","4/20/2019","4/23/2019","ID","Yes","3","",""
"99206","Pear","Juices","1896.29","9/26/2019","9/30/2019","WV","No","2","",""
"99220","Cucumber","Juices","828.17","9/28/2019","10/2/2019","MS","No","2","5",""
"97597","Orange","Juices","1392.57","5/26/2019","5/29/2019","ID","No","5","5",""
"103015","Apple","Smoothies","19.47","6/17/2020","6/19/2020","WV","No","","",""
"103059","Grape","Juices","391.35","6/20/2020","6/22/2020","MS","No","","",""
"103060","Beet","Smoothies","1573.19","6/20/2020","6/22/2020","ND","No","2","",""
"103066","Carrot","Juices","169.34","6/20/2020","6/22/2020","RI","No","4","",""
"99263","Tomato","Juices","1595.05","10/2/2019","10/6/2019","NM","No","4","",""
"99263","Cucumber","Smoothies","901.61","10/2/2019","10/6/2019","NM","No","4","",""
"99285","Carrot","Juices","158.80","10/4/2019","10/8/2019","ID","No","3","3",""
"103081","Apple","Juices","440.70","6/21/2020","6/23/2020","NM","No","","",""
"103231","Pear","Smoothies","192.66","6/28/2020","6/30/2020","ND","No","","2",""
"97647","Orange","Juices","695.17","5/30/2019","6/2/2019","MS","Yes","3","",""
"97714","Orange","Juices","191.89","6/3/2019","6/6/2019","NM","No","5","",""
"99287","Pear","Juices","1291.89","10/4/2019","10/8/2019","ID","No","4","",""
"99289","Carrot","Smoothies","709.36","10/4/2019","10/8/2019","MS","Yes","","",""
"99289","Orange","Smoothies","1308.38","10/4/2019","10/8/2019","MS","Yes","4","",""
"99291","Apple","Juices","669.57","10/4/2019","10/8/2019","ND","Yes","5","1",""
"103364","Cucumber","Juices","735.82","7/8/2020","7/10/2020","NE","No","","5",""
"103364","Pear","Smoothies","892.89","7/8/2020","7/10/2020","NE","No","","5",""
"99303","Pear","Juices","206.67","10/4/2019","10/8/2019","NM","Yes","5","3",""
"99303","Grape","Juices","1990.52","10/4/2019","10/8/2019","NM","Yes","5","",""
"103364","Celery","Smoothies","705.29","7/8/2020","7/10/2020","NE","No","","5",""
"99306","Orange","Smoothies","1120.81","10/4/2019","10/8/2019","RI","No","5","5",""
"103109","Apple","Smoothies","1924.37","6/22/2020","6/24/2020","RI","No","2","",""
"103143","Cucumber","Smoothies","146.19","6/24/2020","6/26/2020","ND","No","5","",""
"99311","Orange","Smoothies","620.44","10/4/2019","10/8/2019","WV","No","4","",""
"99312","Tomato","Juices","1283.03","10/5/2019","10/9/2019","ID","No","1","",""
"99312","Cucumber","Juices","666.32","10/5/2019","10/9/2019","ID","No","4","5",""
"103208","Celery","Juices","100.95","6/27/2020","6/29/2020","MS","No","1","",""
"99314","Orange","Smoothies","1805.68","10/5/2019","10/9/2019","ND","No","1","",""
"98310","Orange","Juices","1335.62","7/16/2019","7/19/2019","ND","No","4","5",""
"99314","Apple","Juices","1229.57","10/5/2019","10/9/2019","ND","No","4","2",""
"99314","Carrot","Juices","681.39","10/5/2019","10/9/2019","ND","No","4","4",""
"99314","Grape","Smoothies","482.51","10/5/2019","10/9/2019","ND","No","4","2",""
"99314","Cucumber","Juices","1352.60","10/5/2019","10/9/2019","ND","No","4","",""
"103248","Apple","Juices","1064.27","6/29/2020","7/1/2020","RI","No","","",""
"99317","Celery","Juices","1609.41","10/5/2019","10/9/2019","NE","No","1","",""
"103288","Grape","Juices","313.72","7/2/2020","7/4/2020","WV","Yes","1","",""
"99324","Grape","Juices","1521.01","10/5/2019","10/9/2019","RI","No","1","",""
"99325","Cucumber","Juices","1837.48","10/5/2019","10/9/2019","RI","No","1","",""
"99325","Cucumber","Smoothies","1975.93","10/5/2019","10/9/2019","RI","No","1","",""
"99327","Celery","Juices","642.16","10/5/2019","10/9/2019","WV","No","1","4",""
"99327","Apple","Juices","1378.33","10/5/2019","10/9/2019","WV","No","4","2",""
"99340","Grape","Smoothies","353.74","10/7/2019","10/11/2019","ID","Yes","5","2",""
"99340","Pear","Smoothies","274.76","10/7/2019","10/11/2019","ID","Yes","5","",""
"99346","Apple","Juices","86.03","10/7/2019","10/11/2019","ND","No","5","3",""
"99346","Orange","Juices","997.91","10/7/2019","10/11/2019","ND","No","","",""
"99346","Orange","Smoothies","673.96","10/7/2019","10/11/2019","ND","No","","5",""
"99350","Pear","Juices","1771.84","10/7/2019","10/11/2019","NM","Yes","5","",""
"103303","Celery","Smoothies","1620.24","7/3/2020","7/5/2020","WV","No","2","",""
"98781","Orange","Juices","1570.76","8/23/2019","8/26/2019","NE","No","5","5",""
"99370","Orange","Smoothies","1831.83","10/9/2019","10/13/2019","ID","No","","",""
"99370","Tomato","Smoothies","532.14","10/9/2019","10/13/2019","ID","No","3","5",""
"99372","Orange","Smoothies","1430.52","10/9/2019","10/13/2019","ND","No","","",""
"99372","Orange","Smoothies","1663.35","10/9/2019","10/13/2019","ND","No","","",""
"103453","Tomato","Juices","1098.26","7/14/2020","7/16/2020","NE","No","","4",""
"103374","Apple","Smoothies","423.12","7/9/2020","7/11/2020","MS","No","","",""
"103456","Cucumber","Smoothies","1171.31","7/14/2020","7/16/2020","NM","No","","1",""
"103465","Cucumber","Juices","185.65","7/14/2020","7/16/2020","RI","No","","5",""
"103468","Cucumber","Juices","965.03","7/14/2020","7/16/2020","WV","No","","1",""
"103389","Apple","Smoothies","272.17","7/10/2020","7/12/2020","NM","No","3","",""
"103393","Carrot","Smoothies","1308.42","7/11/2020","7/13/2020","MS","Yes","","",""
"99406","Cucumber","Smoothies","1468.57","10/13/2019","10/17/2019","ID","No","5","",""
"99408","Apple","Smoothies","1321.57","10/13/2019","10/17/2019","MS","Yes","1","",""
"99412","Orange","Smoothies","1644.68","10/14/2019","10/18/2019","ID","No","","",""
"99412","Celery","Juices","1846.23","10/14/2019","10/18/2019","ID","No","2","",""
"99413","Pear","Juices","1999.36","10/14/2019","10/18/2019","ID","No","2","",""
"103454","Tomato","Juices","1620.59","7/14/2020","7/16/2020","NE","No","4","",""
"103921","Beet","Smoothies","748.05","8/13/2020","8/15/2020","ND","No","","5",""
"99419","Tomato","Juices","528.70","10/14/2019","10/18/2019","NE","No","2","",""
"99420","Cucumber","Juices","1196.77","10/14/2019","10/18/2019","NE","No","2","",""
"99420","Carrot","Smoothies","988.78","10/14/2019","10/18/2019","NE","No","2","5",""
"99421","Carrot","Juices","636.02","10/14/2019","10/18/2019","NM","No","2","5",""
"103484","Beet","Juices","851.25","7/16/2020","7/18/2020","ID","Yes","5","",""
"99421","Tomato","Juices","195.38","10/14/2019","10/18/2019","NM","No","3","3",""
"103921","Celery","Juices","46.42","8/13/2020","8/15/2020","ND","No","","1",""
"99447","Pear","Juices","1028.91","10/16/2019","10/20/2019","ND","No","5","2",""
"99449","Celery","Smoothies","1324.94","10/16/2019","10/20/2019","NE","No","5","",""
"99453","Grape","Juices","571.87","10/16/2019","10/20/2019","WV","No","5","",""
"99469","Pear","Smoothies","532.77","10/18/2019","10/22/2019","MS","Yes","5","",""
"99470","Grape","Smoothies","51.37","10/18/2019","10/22/2019","ND","No","5","3",""
"99471","Beet","Juices","1278.02","10/18/2019","10/22/2019","ND","No","5","",""
"99471","Apple","Juices","427.58","10/18/2019","10/22/2019","ND","No","2","3",""
"99475","Carrot","Smoothies","114.14","10/18/2019","10/22/2019","NM","No","5","5",""
"103487","Carrot","Juices","1334.76","7/16/2020","7/18/2020","ID","No","5","",""
"99475","Beet","Juices","630.10","10/18/2019","10/22/2019","NM","No","2","",""
"99476","Tomato","Juices","53.00","10/18/2019","10/22/2019","NM","No","5","3",""
"103498","Apple","Juices","154.86","7/16/2020","7/18/2020","NE","No","4","",""
"99479","Grape","Smoothies","1875.71","10/18/2019","10/22/2019","RI","No","2","",""
"99509","Carrot","Juices","1309.86","10/21/2019","10/25/2019","ID","No","2","",""
"98825","Orange","Juices","456.64","8/27/2019","8/30/2019","ND","No","4","3",""
"103922","Pear","Smoothies","405.56","8/13/2020","8/15/2020","NE","No","","3",""
"103499","Carrot","Smoothies","15.69","7/16/2020","7/18/2020","NE","No","5","",""
"103922","Tomato","Smoothies","822.71","8/13/2020","8/15/2020","NE","No","","5",""
"99513","Cucumber","Smoothies","181.73","10/21/2019","10/25/2019","MS","Yes","5","5",""
"99513","Apple","Smoothies","1751.45","10/21/2019","10/25/2019","MS","Yes","","",""
"98890","Orange","Juices","1176.85","9/1/2019","9/4/2019","NM","No","2","5",""
"99518","Beet","Smoothies","220.03","10/21/2019","10/25/2019","NE","No","2","2",""
"99518","Tomato","Juices","27.40","10/21/2019","10/25/2019","NE","No","2","5",""
"99518","Tomato","Smoothies","830.58","10/21/2019","10/25/2019","NE","No","2","",""
"99519","Tomato","Juices","1700.65","10/21/2019","10/25/2019","NE","Yes","5","",""
"103934","Grape","Juices","1485.68","8/13/2020","8/15/2020","RI","No","","5",""
"99522","Tomato","Smoothies","1014.36","10/21/2019","10/25/2019","NM","No","2","5",""
"99522","Cucumber","Smoothies","818.83","10/21/2019","10/25/2019","NM","No","2","2",""
"103503","Beet","Smoothies","339.09","7/16/2020","7/18/2020","NM","No","5","",""
"104096","Grape","Juices","1307.19","8/24/2020","8/26/2020","ID","No","","5",""
"104114","Cucumber","Smoothies","618.55","8/24/2020","8/26/2020","WV","No","","4",""
"99527","Orange","Smoothies","106.60","10/22/2019","10/26/2019","ID","No","3","1",""
"99527","Beet","Smoothies","154.56","10/22/2019","10/26/2019","ID","No","1","5",""
"103578","Apple","Smoothies","1080.55","7/22/2020","7/24/2020","NE","No","4","",""
"103603","Tomato","Smoothies","151.38","7/24/2020","7/26/2020","NE","No","4","",""
"104256","Celery","Smoothies","117.54","9/2/2020","9/4/2020","ND","No","","4",""
"99556","Orange","Juices","94.15","10/23/2019","10/27/2019","WV","No","","",""
"99557","Apple","Smoothies","1450.97","10/23/2019","10/27/2019","WV","No","","",""
"103621","Beet","Juices","280.80","7/26/2020","7/28/2020","ND","No","4","",""
"99560","Cucumber","Smoothies","1629.15","10/24/2019","10/28/2019","ID","No","3","",""
"99561","Grape","Juices","942.73","10/24/2019","10/28/2019","ID","No","3","5",""
"99566","Apple","Juices","497.72","10/24/2019","10/28/2019","MS","No","","",""
"103677","Tomato","Juices","637.03","7/29/2020","7/31/2020","NE","No","5","",""
"99566","Pear","Juices","166.96","10/24/2019","10/28/2019","MS","No","2","",""
"99566","Grape","Juices","1193.88","10/24/2019","10/28/2019","MS","No","2","3",""
"99566","Apple","Smoothies","206.74","10/24/2019","10/28/2019","MS","No","","5",""
"99200","Orange","Juices","641.82","9/26/2019","9/29/2019","NM","No","2","",""
"99571","Apple","Juices","1770.90","10/24/2019","10/28/2019","ND","Yes","3","",""
"99577","Apple","Juices","431.76","10/24/2019","10/28/2019","NE","No","3","3",""
"103745","Celery","Juices","65.34","8/1/2020","8/3/2020","MS","No","","",""
"99577","Apple","Smoothies","1876.92","10/24/2019","10/28/2019","NE","No","1","",""
"103748","Pear","Smoothies","1286.39","8/1/2020","8/3/2020","ND","No","1","",""
"99583","Pear","Smoothies","1263.71","10/24/2019","10/28/2019","WV","No","2","",""
"103791","Cucumber","Smoothies","138.40","8/3/2020","8/5/2020","RI","No","2","",""
"99584","Tomato","Juices","568.45","10/25/2019","10/29/2019","ID","No","2","5",""
"99584","Cucumber","Smoothies","609.74","10/25/2019","10/29/2019","ID","No","4","2",""
"99281","Orange","Juices","631.13","10/3/2019","10/6/2019","RI","No","4","",""
"103849","Tomato","Smoothies","1052.41","8/8/2020","8/10/2020","NM","No","4","",""
"99288","Orange","Juices","1205.27","10/4/2019","10/7/2019","MS","No","3","4",""
"99615","Pear","Juices","1402.24","10/27/2019","10/31/2019","ND","No","4","",""
"103892","Grape","Smoothies","206.44","8/11/2020","8/13/2020","NM","No","5","",""
"99646","Cucumber","Juices","1726.40","10/29/2019","11/2/2019","WV","No","4","",""
"99646","Grape","Smoothies","1001.75","10/29/2019","11/2/2019","WV","No","1","4",""
"99648","Pear","Juices","1283.49","10/30/2019","11/3/2019","ID","No","4","",""
"99648","Grape","Juices","1123.32","10/30/2019","11/3/2019","ID","No","4","1",""
"99653","Carrot","Smoothies","683.46","10/30/2019","11/3/2019","ND","No","5","5",""
"99655","Apple","Juices","928.80","10/30/2019","11/3/2019","NE","No","4","",""
"99657","Grape","Smoothies","74.18","10/30/2019","11/3/2019","NM","No","5","2",""
"99657","Apple","Smoothies","613.92","10/30/2019","11/3/2019","NM","No","5","5",""
"99657","Tomato","Smoothies","1326.78","10/30/2019","11/3/2019","NM","No","5","",""
"104256","Carrot","Smoothies","1001.68","9/2/2020","9/4/2020","ND","No","","2",""
"103921","Apple","Juices","637.09","8/13/2020","8/15/2020","ND","No","","",""
"103922","Apple","Juices","1350.31","8/13/2020","8/15/2020","NE","No","4","",""
"99662","Orange","Smoothies","1424.06","10/30/2019","11/3/2019","RI","No","5","",""
"99662","Celery","Juices","1660.49","10/30/2019","11/3/2019","RI","No","4","",""
"99670","Apple","Juices","1300.51","10/31/2019","11/4/2019","MS","No","3","",""
"104256","Pear","Smoothies","731.62","9/2/2020","9/4/2020","ND","No","","3",""
"99677","Orange","Smoothies","877.35","10/31/2019","11/4/2019","ND","No","","2",""
"104065","Cucumber","Smoothies","281.92","8/22/2020","8/24/2020","WV","No","5","",""
"99686","Cucumber","Juices","1969.14","10/31/2019","11/4/2019","RI","No","5","",""
"99686","Apple","Juices","206.67","10/31/2019","11/4/2019","RI","No","","5",""
"99686","Grape","Juices","1921.69","10/31/2019","11/4/2019","RI","No","3","",""
"104066","Pear","Juices","310.47","8/22/2020","8/24/2020","WV","No","4","",""
"104114","Apple","Smoothies","732.65","8/24/2020","8/26/2020","WV","No","4","",""
"99688","Apple","Smoothies","667.33","10/31/2019","11/4/2019","RI","Yes","2","3",""
"104256","Celery","Juices","387.35","9/2/2020","9/4/2020","ND","No","","1",""
"104133","Tomato","Juices","212.26","8/26/2020","8/28/2020","ID","Yes","4","",""
"104142","Pear","Juices","993.14","8/26/2020","8/28/2020","NE","No","4","",""
"99731","Grape","Juices","700.48","11/6/2019","11/10/2019","WV","No","4","",""
"99759","Grape","Juices","922.78","11/9/2019","11/13/2019","WV","No","3","",""
"99764","Cucumber","Smoothies","1292.18","11/10/2019","11/14/2019","ID","No","2","4",""
"99765","Pear","Smoothies","1750.92","11/10/2019","11/14/2019","MS","No","2","",""
"104149","Apple","Smoothies","605.62","8/26/2020","8/28/2020","WV","No","4","",""
"99767","Beet","Smoothies","1642.02","11/10/2019","11/14/2019","ND","No","2","",""
"99297","Orange","Juices","1188.15","10/4/2019","10/7/2019","NE","Yes","1","",""
"99771","Apple","Juices","1301.80","11/10/2019","11/14/2019","RI","No","5","",""
"99774","Pear","Smoothies","462.44","11/10/2019","11/14/2019","RI","No","2","4",""
"99757","Orange","Juices","1014.43","11/9/2019","11/12/2019","RI","No","4","2",""
"104199","Apple","Juices","327.04","8/30/2020","9/1/2020","NE","No","5","",""
"99779","Grape","Juices","761.88","11/10/2019","11/14/2019","WV","No","2","4",""
"99784","Cucumber","Juices","1871.46","11/12/2019","11/16/2019","ID","No","3","",""
"99784","Apple","Smoothies","109.17","11/12/2019","11/16/2019","ID","No","3","5",""
"104298","Pear","Smoothies","1068.93","9/4/2020","9/6/2020","WV","Yes","4","",""
"104305","Apple","Juices","713.32","9/5/2020","9/7/2020","ND","Yes","1","",""
"99791","Cucumber","Smoothies","245.86","11/12/2019","11/16/2019","WV","No","3","4",""
"99792","Cucumber","Smoothies","1431.85","11/13/2019","11/17/2019","ID","Yes","1","4",""
"99793","Beet","Smoothies","1157.58","11/13/2019","11/17/2019","ID","No","1","",""
"99793","Orange","Smoothies","1432.36","11/13/2019","11/17/2019","ID","No","","",""
"104264","Grape","Juices","1273.44","9/2/2020","9/4/2020","NE","No","","5",""
